country,year,lat,lon,wealthpooled,households,urban_rural
cote_d_ivoire,2012,7.153319,-6.35228,-0.0453277453780174,25,0
cote_d_ivoire,2012,7.276869,-7.773602,0.267168819904327,26,1
cote_d_ivoire,2012,8.035473,-2.783118,1.39473593235016,22,1
cote_d_ivoire,2012,6.753785,-6.906316,0.0752916485071182,28,0
cote_d_ivoire,2012,7.493733,-3.243753,0.985516250133514,26,1
cote_d_ivoire,2012,5.887836,-6.755626,-0.443221241235733,29,0
cote_d_ivoire,2012,8.782206,-5.694593,0.0703272894024849,24,1
cote_d_ivoire,2012,6.544823,-7.486864,1.30694663524628,22,1
cote_d_ivoire,2012,5.436679,-6.629985,0.269397735595703,29,0
cote_d_ivoire,2012,7.101894,-3.502596,-0.369242787361145,30,0
cote_d_ivoire,2012,6.981249,-3.417507,0.542507290840149,29,0
cote_d_ivoire,2012,7.209309,-7.861717,-0.593232691287994,29,0
cote_d_ivoire,2012,9.472752,-5.640495,0.920229256153107,22,1
cote_d_ivoire,2012,8.075675,-6.179708,0.866458117961884,23,1
cote_d_ivoire,2012,6.125206,-7.687486,0.309092849493027,31,0
cote_d_ivoire,2012,7.682816,-5.050195,1.49332177639008,21,1
cote_d_ivoire,2012,9.280311,-7.063672,-0.268078684806824,31,0
cote_d_ivoire,2012,9.188715,-5.571598,-0.498944073915482,24,0
cote_d_ivoire,2012,7.746292,-5.014304,1.04801881313324,22,1
cote_d_ivoire,2012,10.475819,-6.390511,1.34916532039642,26,1
cote_d_ivoire,2012,5.443626,-5.603337,-0.241863921284676,31,0
cote_d_ivoire,2012,7.396489,-7.579535,0.828862905502319,25,1
cote_d_ivoire,2012,5.344163,-4.029635,1.28371822834015,25,1
cote_d_ivoire,2012,6.16192,-3.265305,-0.163920909166336,26,0
cote_d_ivoire,2012,5.358413,-7.321641,0.0577724613249302,30,0
cote_d_ivoire,2012,5.358759,-4.074572,1.06284093856812,24,1
cote_d_ivoire,2012,8.359189,-4.34562,-0.255285114049911,31,0
cote_d_ivoire,2012,7.702682,-5.031066,0.285674929618835,30,1
cote_d_ivoire,2012,6.800891,-5.274986,0.982206165790558,26,1
cote_d_ivoire,2012,4.494208,-7.541234,-0.277969866991043,29,0
cote_d_ivoire,2012,5.353508,-4.072035,1.64349794387817,23,1
cote_d_ivoire,2012,6.823671,-5.436961,-0.335707008838654,30,0
cote_d_ivoire,2012,6.903736,-3.456717,0.504558026790619,30,0
cote_d_ivoire,2012,6.357202,-6.239369,0.403441488742828,29,0
cote_d_ivoire,2012,5.324231,-3.84462,0.552309691905975,31,0
cote_d_ivoire,2012,6.132941,-5.976701,0.699377477169037,23,1
cote_d_ivoire,2012,6.412359,-5.826287,0.849163353443146,29,0
cote_d_ivoire,2012,6.120202,-6.536293,0.537661671638489,29,0
cote_d_ivoire,2012,5.335063,-4.098226,1.68757462501526,24,1
cote_d_ivoire,2012,5.416982,-6.542976,0.324655324220657,25,1
cote_d_ivoire,2012,6.786519,-6.103139,-0.231156244874001,31,0
cote_d_ivoire,2012,7.701195,-5.038324,0.911491990089417,27,1
cote_d_ivoire,2012,5.498814,-3.665116,0.763213455677032,21,1
cote_d_ivoire,2012,5.336269,-4.083564,1.76641750335693,21,1
cote_d_ivoire,2012,8.095853,-4.456761,-0.342846781015396,29,0
cote_d_ivoire,2012,6.142045,-5.852592,1.45363581180573,26,1
cote_d_ivoire,2012,6.650154,-4.170074,0.486701130867004,26,1
cote_d_ivoire,2012,6.072718,-3.409583,0.941078186035156,27,1
cote_d_ivoire,2012,5.814222,-5.364984,0.952481329441071,27,1
cote_d_ivoire,2012,9.66782,-3.085975,-0.458744823932648,31,0
cote_d_ivoire,2012,6.821975,-5.269694,1.15979111194611,26,1
cote_d_ivoire,2012,8.283615,-7.678488,1.31407344341278,24,1
cote_d_ivoire,2012,9.380362,-5.680655,-0.0693220272660255,25,0
cote_d_ivoire,2012,7.134544,-3.198646,0.972161412239075,24,1
cote_d_ivoire,2012,7.969318,-2.977894,-0.563193440437317,30,0
cote_d_ivoire,2012,6.637517,-4.296798,0.383131176233292,28,0
cote_d_ivoire,2012,6.825132,-5.540191,-0.192107111215591,28,0
cote_d_ivoire,2012,6.362925,-3.373293,0.513859689235687,28,0
cote_d_ivoire,2012,7.801044,-4.979537,-0.510445594787598,28,1
cote_d_ivoire,2012,6.962653,-8.248008,-0.606661796569824,30,0
cote_d_ivoire,2012,5.336272,-4.015727,1.31675601005554,26,1
cote_d_ivoire,2012,4.954372,-7.034961,0.117420516908169,25,0
cote_d_ivoire,2012,8.066473,-6.15975,0.0519647300243378,28,0
cote_d_ivoire,2012,6.559061,-5.788218,0.692272305488586,32,0
cote_d_ivoire,2012,5.37952,-4.072478,1.04861378669739,25,1
cote_d_ivoire,2012,6.806986,-5.265114,1.0367419719696,27,1
cote_d_ivoire,2012,7.09574,-3.145705,0.877518773078918,29,0
cote_d_ivoire,2012,6.685151,-6.488674,-0.0712699070572853,30,0
cote_d_ivoire,2012,9.308593,-5.248729,0.988292038440704,27,0
cote_d_ivoire,2012,5.346215,-4.107622,1.89062917232513,20,1
cote_d_ivoire,2012,6.164881,-6.852486,0.217514634132385,32,0
cote_d_ivoire,2012,4.765075,-7.500837,-0.660975575447083,31,0
cote_d_ivoire,2012,9.953257,-5.15528,1.01125276088715,23,1
cote_d_ivoire,2012,8.465508,-6.190066,0.0748962163925171,32,0
cote_d_ivoire,2012,5.943022,-6.335982,0.504985570907593,29,0
cote_d_ivoire,2012,7.705667,-5.020433,-0.10129126906395,29,1
cote_d_ivoire,2012,8.29659,-3.931402,-0.304871410131454,30,0
cote_d_ivoire,2012,5.682848,-4.568689,1.03894221782684,25,1
cote_d_ivoire,2012,4.679129,-7.117418,1.01490139961243,31,0
cote_d_ivoire,2012,7.676075,-5.001397,1.31110799312592,22,1
cote_d_ivoire,2012,7.740542,-7.635191,0.776302516460419,22,1
cote_d_ivoire,2012,5.33283,-4.078723,1.51960647106171,22,1
cote_d_ivoire,2012,6.145133,-3.383995,0.451333791017532,27,0
cote_d_ivoire,2012,5.310639,-3.932723,1.1828236579895,23,1
cote_d_ivoire,2012,7.54658,-7.21476,-0.0770300477743149,32,0
cote_d_ivoire,2012,9.509688,-6.067,-0.320953220129013,28,0
cote_d_ivoire,2012,4.897206,-7.482269,-0.454540997743607,30,0
cote_d_ivoire,2012,10.388346,-5.724522,-0.211911976337433,28,0
cote_d_ivoire,2012,4.770069,-6.657807,0.876889288425446,25,1
cote_d_ivoire,2012,5.797293,-5.992836,0.0493941493332386,28,0
cote_d_ivoire,2012,6.897991,-6.455416,1.54920852184296,25,1
cote_d_ivoire,2012,6.654972,-5.472389,-0.335487186908722,31,0
cote_d_ivoire,2012,7.2955,-6.809865,0.156593278050423,25,0
cote_d_ivoire,2012,6.397834,-4.890434,-0.0066137132234871,31,0
cote_d_ivoire,2012,7.266339,-8.155649,0.535529792308807,23,1
cote_d_ivoire,2012,9.505708,-7.581181,1.07361745834351,27,1
cote_d_ivoire,2012,6.38313,-3.873341,1.13686954975128,23,1
cote_d_ivoire,2012,7.079795,-7.05551,-0.205860748887062,27,0
cote_d_ivoire,2012,5.929377,-4.221194,1.43665599822998,22,1
cote_d_ivoire,2012,9.917156,-5.625558,-0.433575302362442,29,0
cote_d_ivoire,2012,7.377326,-3.067031,-0.0439760461449623,29,0
cote_d_ivoire,2012,6.804543,-5.280965,1.15698933601379,25,1
cote_d_ivoire,2012,9.506225,-7.563249,1.44866514205933,26,1
cote_d_ivoire,2012,5.421475,-4.021337,1.45872330665588,23,1
cote_d_ivoire,2012,6.728044,-3.484936,0.77327823638916,24,1
cote_d_ivoire,2012,7.848057,-3.516962,0.234984457492828,30,0
cote_d_ivoire,2012,9.6684,-5.534807,-0.29079070687294,28,0
cote_d_ivoire,2012,8.166209,-3.630171,-0.496988981962204,28,0
cote_d_ivoire,2012,6.718888,-3.502877,0.99356073141098,23,1
cote_d_ivoire,2012,5.365173,-4.00204,1.0298935174942,22,1
cote_d_ivoire,2012,7.92309,-2.848583,-0.0579160451889038,28,0
cote_d_ivoire,2012,9.204362,-6.555392,-0.441383749246597,28,0
cote_d_ivoire,2012,9.265525,-3.008512,1.02270662784576,23,1
cote_d_ivoire,2012,6.568554,-3.326121,0.784228682518005,28,0
cote_d_ivoire,2012,6.653226,-3.718633,0.822484314441681,28,0
cote_d_ivoire,2012,6.740592,-7.339064,0.052265178412199,24,1
cote_d_ivoire,2012,9.438609,-5.64956,1.9142529964447,24,1
cote_d_ivoire,2012,5.453503,-4.027004,1.0640070438385,24,1
cote_d_ivoire,2012,7.226644,-4.991859,-0.0068853925913572,28,0
cote_d_ivoire,2012,9.465024,-6.966752,-0.0956834554672241,30,0
cote_d_ivoire,2012,7.264778,-3.41555,-0.365252882242203,26,0
cote_d_ivoire,2012,6.027104,-5.951458,-0.0170689523220062,30,0
cote_d_ivoire,2012,5.313266,-3.961711,1.17187106609344,22,1
cote_d_ivoire,2012,9.347521,-5.467213,-0.504930138587952,30,0
cote_d_ivoire,2012,5.369488,-4.471296,0.742756545543671,29,0
cote_d_ivoire,2012,4.4123,-7.361569,1.10923588275909,24,1
cote_d_ivoire,2012,5.257701,-3.991291,0.969435095787048,17,1
cote_d_ivoire,2012,7.668145,-5.032463,1.26217293739319,21,1
cote_d_ivoire,2012,10.173371,-6.540317,-0.340782165527344,30,0
cote_d_ivoire,2012,7.413459,-7.56321,1.3302698135376,22,1
cote_d_ivoire,2012,8.137139,-5.119208,1.10765171051025,23,1
cote_d_ivoire,2012,5.28125,-3.965849,1.36622536182404,19,1
cote_d_ivoire,2012,7.870836,-5.439602,1.39950025081635,27,0
cote_d_ivoire,2012,5.23149,-5.080636,-0.601863205432892,28,0
cote_d_ivoire,2012,9.456007,-7.539601,-0.185682281851768,31,0
cote_d_ivoire,2012,8.930113,-7.853768,-0.738085508346558,31,0
cote_d_ivoire,2012,5.212804,-3.733471,1.52082467079163,19,1
cote_d_ivoire,2012,8.054446,-6.636177,-0.216952174901962,30,0
cote_d_ivoire,2012,9.493267,-5.459961,-0.0374809429049492,30,0
cote_d_ivoire,2012,7.203104,-5.280529,0.0128267202526331,31,0
cote_d_ivoire,2012,10.159125,-5.074449,-0.123250566422939,29,0
cote_d_ivoire,2012,5.41341,-3.032548,0.490042209625244,21,1
cote_d_ivoire,2012,8.274536,-7.690936,1.2236475944519,24,1
cote_d_ivoire,2012,5.66423,-3.744648,0.697217702865601,31,0
cote_d_ivoire,2012,6.861869,-6.443716,0.418562531471252,24,1
cote_d_ivoire,2012,8.080929,-5.749752,-0.244094207882881,29,0
cote_d_ivoire,2012,7.534428,-6.324349,-0.407335549592972,31,0
cote_d_ivoire,2012,6.728799,-3.492422,1.17403817176819,26,1
cote_d_ivoire,2012,6.381441,-3.345859,-0.412796944379807,28,0
cote_d_ivoire,2012,5.002555,-6.567861,0.312616974115372,27,0
cote_d_ivoire,2012,7.417962,-6.062225,0.666193127632141,23,1
cote_d_ivoire,2012,7.456828,-7.494493,-0.585618078708649,31,0
cote_d_ivoire,2012,7.963135,-6.661925,0.588140726089478,25,1
cote_d_ivoire,2012,8.869862,-6.687437,-0.384236693382263,31,0
cote_d_ivoire,2012,4.949658,-6.097641,0.977634072303772,22,1
cote_d_ivoire,2012,7.235611,-3.766479,-0.56257152557373,30,0
cote_d_ivoire,2012,9.205372,-5.706714,-0.420482248067856,30,0
cote_d_ivoire,2012,5.356009,-4.049525,1.05710208415985,23,1
cote_d_ivoire,2012,8.496604,-7.168633,0.763310372829437,31,0
cote_d_ivoire,2012,5.398599,-6.30294,-0.0775563344359398,25,0
cote_d_ivoire,2012,8.032071,-2.799527,1.17632293701172,27,1
cote_d_ivoire,2012,9.960457,-6.622114,-0.0558913834393024,31,0
cote_d_ivoire,2012,8.719801,-5.444276,-0.48264479637146,29,0
cote_d_ivoire,2012,6.725115,-3.482726,1.27592658996582,23,1
cote_d_ivoire,2012,5.087417,-6.838003,-0.148489639163017,29,0
cote_d_ivoire,2012,7.659092,-4.341436,-0.923672437667847,30,0
cote_d_ivoire,2012,5.503938,-4.04992,0.837388575077057,25,1
cote_d_ivoire,2012,7.76593,-5.186091,-0.574958801269531,28,0
cote_d_ivoire,2012,6.989938,-5.729547,1.65429103374481,26,1
cote_d_ivoire,2012,4.77696,-6.664161,0.863803267478943,25,1
cote_d_ivoire,2012,6.508881,-6.263919,0.361650228500366,22,1
cote_d_ivoire,2012,7.93596,-3.94673,-0.607679903507233,32,0
cote_d_ivoire,2012,5.338435,-4.058821,1.32382035255432,25,1
cote_d_ivoire,2012,6.654352,-4.714958,0.999788701534271,26,1
cote_d_ivoire,2012,6.449306,-7.539767,-0.496553301811218,28,0
cote_d_ivoire,2012,6.765132,-3.295243,0.361345767974854,25,0
cote_d_ivoire,2012,7.699964,-5.044763,0.753011643886566,27,1
cote_d_ivoire,2012,9.011084,-7.218653,0.534557938575745,30,0
cote_d_ivoire,2012,8.273471,-8.166579,-1.00127553939819,31,0
cote_d_ivoire,2012,5.244854,-3.927851,0.457935363054276,25,1
cote_d_ivoire,2012,7.264673,-8.156331,1.13179504871368,24,1
cote_d_ivoire,2012,7.554265,-2.98762,0.279182881116867,29,0
cote_d_ivoire,2012,6.475356,-7.197594,0.747545123100281,28,0
cote_d_ivoire,2012,5.411858,-4.0059,1.37119269371033,23,1
cote_d_ivoire,2012,7.389825,-7.344296,0.705702304840088,24,1
cote_d_ivoire,2012,6.497424,-3.615884,-0.0377010256052017,31,0
cote_d_ivoire,2012,5.354109,-3.888633,0.839438021183014,25,1
cote_d_ivoire,2012,6.569395,-8.033905,-0.145515143871307,30,0
cote_d_ivoire,2012,7.468882,-3.223689,0.388871014118195,29,0
cote_d_ivoire,2012,5.34196,-4.0321,1.08995270729065,25,1
cote_d_ivoire,2012,5.08072,-5.570299,0.796132266521454,27,1
cote_d_ivoire,2012,5.928369,-4.521751,0.916379392147064,31,0
cote_d_ivoire,2012,5.309652,-3.960583,1.20487034320831,25,1
cote_d_ivoire,2012,5.569178,-4.877746,0.0109645575284958,32,0
cote_d_ivoire,2012,5.95856,-6.592878,0.933885216712952,32,0
cote_d_ivoire,2012,9.441121,-5.630476,1.12162840366364,23,1
cote_d_ivoire,2012,6.767448,-7.417994,-0.270438224077225,30,0
cote_d_ivoire,2012,9.453886,-5.604196,1.1705766916275,24,1
cote_d_ivoire,2012,5.42273,-4.007416,0.988777756690979,26,1
cote_d_ivoire,2012,5.311172,-4.760943,1.39698314666748,25,0
cote_d_ivoire,2012,5.292448,-4.003753,1.19080352783203,23,1
cote_d_ivoire,2012,7.995453,-6.882433,0.36687034368515,28,0
cote_d_ivoire,2012,6.108284,-3.844502,1.26779639720917,21,1
cote_d_ivoire,2012,7.204627,-3.101917,0.313495248556137,30,0
cote_d_ivoire,2012,7.706786,-5.041907,1.64507305622101,25,1
cote_d_ivoire,2012,10.089082,-5.904217,-0.250369161367416,27,0
cote_d_ivoire,2012,6.285448,-3.359176,0.939079403877258,28,0
cote_d_ivoire,2012,5.009958,-6.705007,-0.0623388104140759,31,0
cote_d_ivoire,2012,7.967487,-6.661751,1.04785442352295,26,1
cote_d_ivoire,2012,7.038699,-3.968674,0.632301688194275,26,1
cote_d_ivoire,2012,8.421511,-3.486115,0.420750081539154,30,0
cote_d_ivoire,2012,9.623585,-5.138459,-0.503019630908966,25,0
cote_d_ivoire,2012,6.734271,-3.49753,1.44695961475372,22,1
cote_d_ivoire,2012,5.293828,-3.956722,1.44185626506805,23,1
cote_d_ivoire,2012,6.782628,-3.952818,-0.500672101974487,29,0
cote_d_ivoire,2012,7.520663,-5.609605,1.03943657875061,25,0
cote_d_ivoire,2012,8.76783,-5.685546,0.732960045337677,24,1
cote_d_ivoire,2012,7.693928,-3.516755,-0.343520939350128,32,0
cote_d_ivoire,2012,7.35879,-6.848603,-0.410608530044556,28,0
cote_d_ivoire,2012,7.425796,-4.66487,-0.454674541950226,31,0
cote_d_ivoire,2012,9.472905,-5.614804,1.08568692207336,22,1
cote_d_ivoire,2012,5.363347,-4.088067,1.2208057641983,25,1
cote_d_ivoire,2012,5.209151,-3.301086,0.63738352060318,29,0
cote_d_ivoire,2012,8.428864,-4.664955,-0.27596914768219,29,0
cote_d_ivoire,2012,6.999824,-4.845734,-0.128930419683456,29,0
cote_d_ivoire,2012,5.355459,-3.966909,1.43771994113922,23,1
cote_d_ivoire,2012,7.848514,-6.005016,-0.616569399833679,28,0
cote_d_ivoire,2012,7.147241,-4.405025,-0.096742257475853,31,0
cote_d_ivoire,2012,7.48433,-5.258626,-0.19535630941391,32,0
cote_d_ivoire,2012,8.655233,-6.112844,0.100240305066109,31,0
cote_d_ivoire,2012,5.441884,-4.070657,1.03603672981262,24,1
cote_d_ivoire,2012,8.324337,-7.46809,-0.230281442403793,30,0
cote_d_ivoire,2012,6.749754,-8.312346,-0.582457959651947,31,0
cote_d_ivoire,2012,6.288669,-5.571484,0.941826641559601,25,1
cote_d_ivoire,2012,9.006113,-3.139913,-0.290498733520508,30,0
cote_d_ivoire,2012,9.019182,-4.162591,-0.456838607788086,26,0
cote_d_ivoire,2012,5.889878,-5.577608,-0.056764978915453,32,0
cote_d_ivoire,2012,5.426858,-4.009561,0.802295863628387,24,1
cote_d_ivoire,2012,5.289794,-3.970429,1.19592261314392,21,1
cote_d_ivoire,2012,10.120234,-7.376751,-0.208392679691315,31,0
cote_d_ivoire,2012,4.782652,-6.644624,1.1866101026535,26,1
cote_d_ivoire,2012,8.532476,-5.864428,-0.29758808016777,29,0
cote_d_ivoire,2012,8.175881,-5.790018,0.415982097387314,31,0
cote_d_ivoire,2012,5.722199,-6.365466,0.0735945329070091,25,0
cote_d_ivoire,2012,7.723106,-5.050439,0.992886483669281,24,1
cote_d_ivoire,2012,5.309836,-4.038522,0.932082295417786,25,1
cote_d_ivoire,2012,6.668623,-3.27113,0.888397872447968,24,1
cote_d_ivoire,2012,5.470056,-4.001488,1.45739245414734,20,1
cote_d_ivoire,2012,8.492828,-6.604926,0.608751356601715,27,1
cote_d_ivoire,2012,5.433715,-4.000732,1.17931938171387,22,1
cote_d_ivoire,2012,6.222643,-6.171599,0.338265836238861,30,0
cote_d_ivoire,2012,9.620986,-5.189044,0.97607809305191,24,1
cote_d_ivoire,2012,7.310776,-7.340376,0.330346077680588,29,0
cote_d_ivoire,2012,9.475539,-5.594808,0.277864128351212,22,1
cote_d_ivoire,2012,6.728283,-3.486844,1.14372646808624,22,1
cote_d_ivoire,2012,7.356549,-4.4495,-0.451528340578079,30,0
cote_d_ivoire,2012,6.875244,-6.471073,0.851316273212433,23,1
cote_d_ivoire,2012,6.980409,-8.014154,-0.0546254180371761,32,0
cote_d_ivoire,2012,4.784051,-6.66458,0.58960747718811,23,1
cote_d_ivoire,2012,6.808249,-5.25785,1.04781496524811,25,1
cote_d_ivoire,2012,6.591973,-8.491413,-0.500539183616638,32,0
cote_d_ivoire,2012,9.804642,-3.354418,0.510586440563202,25,1
cote_d_ivoire,2012,5.302406,-3.993134,1.63862895965576,24,1
cote_d_ivoire,2012,5.451838,-3.975796,0.988526225090027,23,1
cote_d_ivoire,2012,5.793563,-6.585972,1.22417306900024,26,1
cote_d_ivoire,2012,5.419648,-3.489301,0.21682845056057,27,0
cote_d_ivoire,2012,6.981778,-3.732199,-0.501934707164764,27,0
cote_d_ivoire,2012,9.581625,-5.21023,0.915785014629364,23,1
cote_d_ivoire,2012,8.232849,-3.162295,0.0082083977758884,32,0
cote_d_ivoire,2012,9.334246,-6.063486,-0.524207174777985,31,0
cote_d_ivoire,2012,7.963581,-7.646503,-0.698798835277557,31,0
cote_d_ivoire,2012,5.304897,-3.958715,1.32407927513123,25,1
cote_d_ivoire,2012,6.855113,-3.281843,-0.115611292421818,30,0
cote_d_ivoire,2012,5.351028,-4.030861,1.42532551288605,23,1
cote_d_ivoire,2012,7.917465,-3.322484,-0.360292255878448,31,0
cote_d_ivoire,2012,7.668009,-5.553074,1.55671405792236,26,1
cote_d_ivoire,2012,5.368037,-4.01109,1.13509941101074,25,1
cote_d_ivoire,2012,7.70272,-5.066071,1.05777716636658,26,1
cote_d_ivoire,2012,7.522481,-6.045029,-0.0397021174430847,27,0
cote_d_ivoire,2012,8.156803,-2.971727,0.121953874826431,28,0
cote_d_ivoire,2012,5.443351,-6.209723,-0.190106138586998,24,0
cote_d_ivoire,2012,7.553035,-5.20168,0.212236300110817,32,0
cote_d_ivoire,2012,5.212399,-5.714182,-0.0916111171245575,30,0
cote_d_ivoire,2012,8.119737,-5.096114,1.75291883945465,26,1
cote_d_ivoire,2012,6.897381,-6.378663,-0.199856117367744,29,0
cote_d_ivoire,2012,6.015397,-6.94955,-0.0722229927778244,27,0
cote_d_ivoire,2012,9.313311,-5.624613,-0.111524261534214,29,0
cote_d_ivoire,2012,9.520201,-6.474282,1.20766532421112,25,1
cote_d_ivoire,2012,5.32557,-4.054645,1.15294027328491,24,1
cote_d_ivoire,2012,9.969462,-7.593861,0.526870131492615,29,0
cote_d_ivoire,2012,6.910636,-6.060826,0.851481556892395,25,1
cote_d_ivoire,2012,7.13254,-3.191967,1.36896276473999,17,1
cote_d_ivoire,2012,8.061268,-2.802307,1.43785429000854,26,1
cote_d_ivoire,2012,5.263146,-3.969476,1.08254635334015,20,1
cote_d_ivoire,2012,5.159627,-6.647762,-0.0210572239011526,29,0
cote_d_ivoire,2012,5.314762,-3.996928,1.29480278491974,22,1
cote_d_ivoire,2012,6.438871,-3.850789,0.608493685722351,28,0
cote_d_ivoire,2012,8.348632,-4.44266,1.04294943809509,22,1
cote_d_ivoire,2012,6.55913,-3.467329,0.11092770844698,31,0
cote_d_ivoire,2012,7.125679,-3.209365,1.16146576404572,25,1
cote_d_ivoire,2012,6.728393,-3.485607,0.911959528923035,26,1
cote_d_ivoire,2012,5.284774,-3.960389,2.24084377288818,22,1
cote_d_ivoire,2012,7.813661,-3.164822,1.21730697154999,26,1
cote_d_ivoire,2012,7.684719,-5.045481,1.18947684764862,22,1
cote_d_ivoire,2012,6.361619,-5.715785,0.104997046291828,28,0
cote_d_ivoire,2012,6.987534,-5.277727,0.626286864280701,32,0
cote_d_ivoire,2012,7.136385,-3.200418,0.762724041938782,22,1
cote_d_ivoire,2012,6.658221,-6.512773,0.229055464267731,31,0
cote_d_ivoire,2012,7.69501,-5.034002,1.1544930934906,27,1
democratic_republic_of_congo,2013,0.220128,21.795078,-1.04198455810547,34,0
democratic_republic_of_congo,2013,0.529766,19.203205,-0.855609357357025,34,0
democratic_republic_of_congo,2013,-4.396131,15.352401,1.57856452465057,34,1
democratic_republic_of_congo,2013,-4.386094,18.065496,-0.89139986038208,33,0
democratic_republic_of_congo,2013,-2.960349,28.527202,-0.606919407844543,34,0
democratic_republic_of_congo,2013,1.75202,30.217535,-0.790653765201569,34,0
democratic_republic_of_congo,2013,-4.338141,15.284108,1.53503143787384,32,1
democratic_republic_of_congo,2013,-4.886132,22.101688,-0.867312073707581,34,0
democratic_republic_of_congo,2013,-1.40087,19.3659,-0.869059920310974,34,0
democratic_republic_of_congo,2013,0.518692,25.185529,2.02005314826965,34,1
democratic_republic_of_congo,2013,2.861207,30.537617,-0.605796337127686,34,0
democratic_republic_of_congo,2013,-1.21853,29.556597,-0.893663585186005,34,0
democratic_republic_of_congo,2013,0.357718,29.348242,-0.685644805431366,34,0
democratic_republic_of_congo,2013,0.536724,25.185831,0.507849454879761,33,1
democratic_republic_of_congo,2013,-3.968973,17.69172,-0.906805038452148,34,0
democratic_republic_of_congo,2013,-12.174502,27.55686,-0.787664413452148,34,0
democratic_republic_of_congo,2013,-5.302383,12.542507,-0.613350927829742,34,0
democratic_republic_of_congo,2013,-5.062523,18.812982,0.131398513913155,34,1
democratic_republic_of_congo,2013,-5.206358,21.430416,-0.978967428207397,34,0
democratic_republic_of_congo,2013,1.845528,30.717755,-0.6087766289711,34,0
democratic_republic_of_congo,2013,-6.535502,23.832393,-0.91825795173645,34,0
democratic_republic_of_congo,2013,-6.009008,23.364347,-0.987088143825531,34,0
democratic_republic_of_congo,2013,1.140021,19.696474,-1.01520895957947,34,0
democratic_republic_of_congo,2013,0.467484,25.530755,-0.665747106075287,34,0
democratic_republic_of_congo,2013,-0.370282,22.222611,-1.0724081993103,33,0
democratic_republic_of_congo,2013,-5.059481,15.126617,-0.677480816841125,31,0
democratic_republic_of_congo,2013,1.839969,30.174864,-0.754421532154083,34,0
democratic_republic_of_congo,2013,-6.493681,23.733355,-0.705979466438293,34,0
democratic_republic_of_congo,2013,2.636267,27.112679,-0.944907426834106,33,0
democratic_republic_of_congo,2013,0.106999,29.295426,0.411963284015656,34,1
democratic_republic_of_congo,2013,-4.522512,17.758479,-0.876144766807556,34,0
democratic_republic_of_congo,2013,-4.388355,15.376346,1.77797269821167,33,1
democratic_republic_of_congo,2013,-8.281321,25.259371,-0.793282091617584,34,0
democratic_republic_of_congo,2013,2.20298,22.468731,-0.299054116010666,34,1
democratic_republic_of_congo,2013,-4.276061,24.947432,-0.941066563129425,34,0
democratic_republic_of_congo,2013,-8.852534,25.712294,-0.887130737304688,34,0
democratic_republic_of_congo,2013,3.354521,20.872855,-0.787307024002075,33,1
democratic_republic_of_congo,2013,-10.152281,28.099922,-0.884383738040924,34,0
democratic_republic_of_congo,2013,0.170512,29.364071,-0.744825899600983,34,0
democratic_republic_of_congo,2013,-6.981143,17.389399,-1.02682459354401,34,0
democratic_republic_of_congo,2013,-1.672629,29.22092,0.103220067918301,34,1
democratic_republic_of_congo,2013,-9.444266,22.835696,-0.897177577018738,34,0
democratic_republic_of_congo,2013,-0.745404,26.587506,-0.439046531915665,34,1
democratic_republic_of_congo,2013,-1.139447,19.108588,-0.541762888431549,34,0
democratic_republic_of_congo,2013,1.254665,23.624374,-0.585404932498932,34,1
democratic_republic_of_congo,2013,-4.401587,15.338158,0.651954054832458,33,1
democratic_republic_of_congo,2013,-1.635781,26.409259,-0.586614906787872,34,0
democratic_republic_of_congo,2013,-3.713009,16.745167,-0.842917442321777,32,0
democratic_republic_of_congo,2013,-0.900372,18.747339,-0.921080350875854,34,0
democratic_republic_of_congo,2013,-2.165293,16.232211,-0.444526791572571,32,1
democratic_republic_of_congo,2013,-4.646289,15.401195,-0.66668576002121,34,0
democratic_republic_of_congo,2013,-2.256134,26.263119,-0.774148166179657,34,0
democratic_republic_of_congo,2013,-7.474855,22.395529,-0.992586851119995,34,0
democratic_republic_of_congo,2013,-1.496613,16.839366,-0.87829065322876,34,0
democratic_republic_of_congo,2013,0.13296,29.290535,0.211477160453796,34,1
democratic_republic_of_congo,2013,-6.535452,21.041913,-0.970933020114899,34,0
democratic_republic_of_congo,2013,-4.400204,17.615276,-0.834481358528137,33,0
democratic_republic_of_congo,2013,-1.879814,24.230138,-0.879181623458862,31,0
democratic_republic_of_congo,2013,-4.326976,15.358809,0.519750535488129,34,1
democratic_republic_of_congo,2013,2.035945,20.18949,-0.926492035388947,34,0
democratic_republic_of_congo,2013,-6.817362,22.241772,-1.07031857967377,34,0
democratic_republic_of_congo,2013,-0.142111,25.636373,-0.834017813205719,34,0
democratic_republic_of_congo,2013,-6.978487,27.520086,-1.04674315452576,34,0
democratic_republic_of_congo,2013,-4.8362,18.746432,-0.762838423252106,34,0
democratic_republic_of_congo,2013,-1.635467,19.93892,-0.876402795314789,34,0
democratic_republic_of_congo,2013,-4.035079,29.087154,-0.622221887111664,34,0
democratic_republic_of_congo,2013,-6.493507,23.651313,-0.635143518447876,34,0
democratic_republic_of_congo,2013,0.297361,18.555608,-0.879769086837769,34,0
democratic_republic_of_congo,2013,-6.756766,29.477363,-1.0073823928833,34,0
democratic_republic_of_congo,2013,-6.60255,22.425491,-1.08807921409607,34,0
